Date O1TC O2TC O3TC O4TC OPTC E1TC E2TC E3TC SO4 NO3 NH4 ALXC ASXC BAXC CAXC COXC CRXC CUXC FEXC HGXC KPXC MNXC NIXC PHXC PBXC RBXC SEXC SIXC SRXC TIXC VAXC ZNXC ZRXC
28NOV2002 0.0724911111 0.1551333333 0.3191333333 0.1876888889 0.3297222222 0.7376955556 0.2271888889 0.0494133333 0.4930333333 0.0888888889 0.0894444444 0.0042933333 0.0104936667 0.0748 0.0039422222 0.0021706667 0.0023998333 0.0006 0.0028166667 0.0018133333 0.0038677778 0.0007603333 0.0010596667 0.0134016667 0.0017466667 0.0043522222 0.0007618333 0.0062711111 0.00658 0.00425 0.00323 0.0008563333 0.0025245
29NOV2002 0.0356911111 0.0736333333 0.2141333333 0.0959888889 0.0844222222 0.1594955556 0.1055888889 0.0216133333 0.4930333333 0.0888888889 0.0894444444 0.0079266667 0.0010706667 0.0748 0.0034522222 0.0004923333 0.0023998333 0.000702 0.0026176667 0.0024083333 0.0033977778 0.0017893333 0.0010596667 0.0031016667 0.0012756667 0.0021982222 0.0004666667 0.0056511111 0.00658 0.00425 0.00323 0.0008093333 0.0025245
30NOV2002 0.0297911111 0.0689333333 0.2030333333 0.0889888889 0.0424222222 0.0996955556 0.0848888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0088066667 0.0010278333 0.0748 0.0042322222 0.0004923333 0.0023998333 0.000534 0.0025946667 0.0024083333 0.0034877778 0.0010126667 0.0010596667 0.0085916667 0.0011136667 0.0017902222 0.0004326667 0.0062011111 0.00658 0.00425 0.00323 0.0007903333 0.0025245
01DEC2002 0.0462911111 0.0749333333 0.2231333333 0.1011888889 0.0571222222 0.1574955556 0.0980888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0075466667 0.0028136667 0.0748 0.0037322222 0.0004923333 0.0023998333 0.000645 0.0025366667 0.0024083333 0.0039377778 0.0006883333 0.0010596667 0.0028016667 0.0012926667 0.0019852222 0.0007618333 0.0055711111 0.00658 0.00425 0.00323 0.0007603333 0.0025245
02DEC2002 0.0003188889 0.0946333333 0.2480333333 0.1396888889 0.0769222222 0.2568955556 0.1655888889 0.0393133333 0.4930333333 0.0888888889 0.0894444444 0.0075166667 0.0030336667 0.0748 0.0039122222 0.0025806667 0.0023998333 0.000733 0.0029866667 0.0024083333 0.0036077778 0.0008073333 0.0010596667 0.0035016667 0.0013326667 0.0000522222 0.0004596667 0.0060111111 0.00658 0.00425 0.00323 0.0008373333 0.0025245
03DEC2002 0.0382911111 0.0694333333 0.1910333333 0.0826888889 0.0485222222 0.1324955556 0.1629888889 0.0333133333 0.4930333333 0.0888888889 0.0894444444 0.0079866667 0.0030136667 0.03661 0.0033022222 0.0034106667 0.0023998333 0.00066 0.0032166667 0.0024083333 0.0031977778 0.0008823333 0.0010596667 0.0027216667 0.0013676667 0.0031222222 0.0004896667 0.0052111111 0.00658 0.00425 0.00323 0.0007793333 0.003867
04DEC2002 0.0495911111 0.0943333333 0.2084333333 0.0982888889 0.1154222222 0.3224955556 0.1585888889 0.0324133333 0.4930333333 0.0888888889 0.0894444444 0.0243266667 0.0040136667 0.03478 0.0032022222 0.0004923333 0.0023998333 0.000735 0.0029566667 0.0024083333 0.0033977778 0.0008083333 0.0010596667 0.0003558333 0.0013906667 0.0032722222 0.0004806667 0.0053711111 0.00658 0.00425 0.00323 0.0008323333 0.0025245
05DEC2002 0.0803911111 0.1048333333 0.2201333333 0.1152888889 0.0927222222 0.2572955556 0.1723888889 0.0212133333 0.4930333333 0.0888888889 0.0894444444 0.0080466667 0.0010278333 0.0748 0.0035422222 0.0004923333 0.0023998333 0.00057 0.0028066667 0.0024083333 0.0035077778 0.0007453333 0.0010596667 0.0038716667 0.0013356667 0.0022642222 0.0009946667 0.0051311111 0.00658 0.00425 0.00323 0.0009083333 0.0025245
06DEC2002 0.1915911111 0.1328333333 0.2711333333 0.1288888889 0.1819222222 0.4804955556 0.1711888889 0.0308133333 0.4930333333 0.0888888889 0.0894444444 0.0089266667 0.0055336667 0.0748 0.0035522222 0.0004923333 0.0023998333 0.000855 0.0026866667 0.0018283333 0.0038377778 0.0008103333 0.0010596667 0.0049516667 0.0015536667 0.0025672222 0.0007618333 0.0057011111 0.00658 0.00425 0.00323 0.0009803333 0.0025245
07DEC2002 0.0301911111 0.1118333333 0.2410333333 0.1292888889 0.1269222222 0.1908955556 0.2933888889 0.0566133333 0.4930333333 0.0888888889 0.0894444444 0.0094566667 0.0017636667 0.0748 0.0030122222 0.0004923333 0.0023998333 0.000535 0.0026376667 0.0036133333 0.0035477778 0.0007423333 0.0010596667 0.0130016667 0.0015016667 0.0035422222 0.0005086667 0.0052811111 0.00658 0.0458 0.00323 0.0011363333 0.0025245
08DEC2002 0.0600911111 0.0987333333 0.2296333333 0.1104888889 0.1123222222 0.1814955556 0.1766888889 0.0468133333 0.4930333333 0.0888888889 0.0894444444 0.0077366667 0.0010278333 0.0748 0.0033822222 0.0004923333 0.0023998333 0.001214 0.0026666667 0.0020353333 0.0036377778 0.0007023333 0.0010596667 0.0087016667 0.0013706667 0.0023512222 0.0007618333 0.0053911111 0.00658 0.00425 0.00323 0.0007623333 0.0025245
09DEC2002 0.1578911111 0.1784333333 0.3049333333 0.1789888889 0.1499222222 0.6218955556 0.1842888889 0.0309133333 0.4930333333 0.0888888889 0.0894444444 0.0083966667 0.0043836667 0.0748 0.0042022222 0.0028806667 0.0023998333 0.000567 0.0030866667 0.0024083333 0.0038277778 0.0007823333 0.0010596667 0.0003558333 0.0014966667 0.0000522222 0.0005036667 0.0067111111 0.00658 0.0473 0.00323 0.0008723333 0.0025245
10DEC2002 0.8032911111 0.3308333333 0.7468333333 0.4595888889 0.0426222222 0.9056955556 0.1545888889 0.0229133333 0.4930333333 0.0888888889 0.0894444444 0.0117266667 0.0084536667 0.03568 0.0052522222 0.0052406667 0.0023998333 0.00069 0.0035666667 0.0024083333 0.0046477778 0.0008123333 0.0010596667 0.0003558333 0.0016866667 0.0033022222 0.0005286667 0.0079111111 0.00658 0.0461 0.00323 0.0009633333 0.0025245
11DEC2002 0.3121911111 0.3881333333 0.5370333333 0.3839888889 0.0424222222 1.0082955556 0.2494888889 0.0498133333 0.4930333333 0.0888888889 0.0894444444 0.0129266667 0.0077536667 0.0979 0.0058522222 0.0057506667 0.0053823333 0.000664 0.0036766667 0.0034033333 0.0047577778 0.0008223333 0.0010596667 0.0003558333 0.0017166667 0.0041422222 0.0005656667 0.0087011111 0.00658 0.0506 0.00323 0.0010953333 0.004197
12DEC2002 0.2124911111 0.1455333333 0.2929333333 0.1305888889 0.1904222222 0.6176955556 0.2297888889 0.0316133333 0.4930333333 0.0888888889 0.0894444444 0.0042933333 0.0010278333 0.0748 0.0040722222 0.0033106667 0.0023998333 0.000549 0.0032566667 0.0024083333 0.0039777778 0.0019193333 0.0010596667 0.0046216667 0.0014896667 0.0048922222 0.0005306667 0.0063311111 0.00658 0.00425 0.03338 0.0008613333 0.0025245
13DEC2002 0.0598911111 0.0930333333 0.2001333333 0.1022888889 0.1198222222 0.2904955556 0.1949888889 0.0440133333 0.4930333333 0.0888888889 0.0894444444 0.0090766667 0.0023436667 0.03385 0.0028422222 0.0004923333 0.0023998333 0.000504 0.0028966667 0.0024083333 0.0033377778 0.0007273333 0.0010596667 0.0174016667 0.0012396667 0.0020782222 0.0004656667 0.0056211111 0.00658 0.00425 0.00323 0.0008023333 0.0025245
14DEC2002 0.0515911111 0.1214333333 0.2318333333 0.1113888889 0.1652222222 0.3200955556 0.2255888889 0.0421133333 0.4930333333 0.0888888889 0.0894444444 0.0074966667 0.0010278333 0.0748 0.0035322222 0.0018106667 0.0023998333 0.000526 0.0027466667 0.0016123333 0.0036577778 0.0007813333 0.0010596667 0.0114016667 0.0013336667 0.0019432222 0.0004496667 0.0052311111 0.00658 0.00425 0.00323 0.0007633333 0.0025245
15DEC2002 0.1734911111 0.1262333333 0.4038333333 0.1481888889 0.1043222222 0.3062955556 0.1925888889 0.0278133333 0.4930333333 0.0888888889 0.0894444444 0.0087466667 0.0046336667 0.0748 0.0037522222 0.0025206667 0.0023998333 0.000539 0.0029866667 0.0022603333 0.0037277778 0.0007263333 0.0010596667 0.0003558333 0.0014826667 0.0023422222 0.0004896667 0.0062711111 0.00658 0.00425 0.00323 0.0009803333 0.0025245
16DEC2002 0.1536911111 0.1286333333 0.2954333333 0.1472888889 0.1062222222 0.4394955556 0.1997888889 0.0224133333 0.4930333333 0.0888888889 0.0894444444 0.0241266667 0.0010278333 0.03724 0.0031722222 0.0004923333 0.0023998333 0.00059 0.0027866667 0.0018493333 0.0036977778 0.0018293333 0.0010596667 0.0003558333 0.0013416667 0.0023272222 0.0004926667 0.0056011111 0.00658 0.00425 0.00323 0.0007863333 0.0025245
17DEC2002 0.0339911111 0.1190333333 0.2236333333 0.1215888889 0.1687222222 0.3160955556 0.2556888889 0.0935133333 0.4930333333 0.0888888889 0.0894444444 0.0094566667 0.0023236667 0.0748 0.0030222222 0.0004923333 0.0023998333 0.000542 0.0027466667 0.0024083333 0.0048277778 0.0007433333 0.0010596667 0.0171016667 0.0013096667 0.0000522222 0.0005136667 0.0057611111 0.00658 0.00425 0.00323 0.0008563333 0.0025245
18DEC2002 0.0003188889 0.0702333333 0.2028333333 0.0832888889 0.0007777778 0.0908955556 0.1293888889 0.0242133333 0.4930333333 0.0888888889 0.0894444444 0.0080666667 0.0010278333 0.0748 0.0030822222 0.0004923333 0.0023998333 0.000504 0.0025096667 0.0024083333 0.0031777778 0.0017093333 0.0010596667 0.0102016667 0.0012196667 0.0000522222 0.0007618333 0.0055911111 0.00658 0.00425 0.00323 0.0006653333 0.0025245
19DEC2002 0.0547911111 0.0799333333 0.1981333333 0.0855888889 0.0688222222 0.1180955556 0.1750888889 0.0420133333 0.4930333333 0.0888888889 0.0894444444 0.0077466667 0.0010278333 0.0748 0.0031222222 0.0018606667 0.0023998333 0.000517 0.0027766667 0.0017713333 0.0031477778 0.0017793333 0.0010596667 0.0003558333 0.0012886667 0.0023632222 0.0009686667 0.0054311111 0.00658 0.00425 0.00323 0.0008193333 0.0025245
20DEC2002 0.0315911111 0.0727333333 0.2002333333 0.0833888889 0.0745222222 0.0017733333 0.1186888889 0.0263133333 0.4930333333 0.0888888889 0.0894444444 0.0066866667 0.0010278333 0.0748 0.0033822222 0.0004923333 0.0023998333 0.000495 0.0025606667 0.0014353333 0.0027877778 0.0013793333 0.0010596667 0.0018316667 0.0010906667 0.0000522222 0.0004346667 0.0049711111 0.00658 0.0395 0.00323 0.0006413333 0.0025245
21DEC2002 0.0003188889 0.0859333333 0.2153333333 0.0959888889 0.0508222222 0.1018955556 0.1474888889 0.0499133333 0.4930333333 0.0888888889 0.0894444444 0.0070666667 0.0010278333 0.03673 0.0034722222 0.0014606667 0.0023998333 0.000609 0.0026006667 0.0024083333 0.0030177778 0.0006883333 0.0010596667 0.0003558333 0.0012866667 0.0021412222 0.0007618333 0.0051111111 0.00658 0.00425 0.00323 0.0007283333 0.0025245
22DEC2002 0.0454911111 0.0845333333 0.2128333333 0.0949888889 0.0607222222 0.1130955556 0.1852888889 0.0203133333 0.4930333333 0.0888888889 0.0894444444 0.0191266667 0.0010278333 0.0748 0.0032322222 0.0004923333 0.0023998333 0.000527 0.0025816667 0.0018613333 0.0029877778 0.0014893333 0.0010596667 0.0025416667 0.0012436667 0.0019912222 0.0004556667 0.0047411111 0.00658 0.00425 0.00323 0.0007183333 0.0025245
23DEC2002 0.1316911111 0.1220333333 0.2643333333 0.1100888889 0.0507222222 0.1770955556 0.1850888889 0.0309133333 0.4930333333 0.0888888889 0.0894444444 0.0260266667 0.0010278333 0.1186 0.0048222222 0.0004923333 0.0023998333 0.000651 0.0033466667 0.0025783333 0.0040877778 0.0023493333 0.0010596667 0.0003558333 0.0017566667 0.0000522222 0.0007618333 0.0067411111 0.00658 0.00425 0.00323 0.0009903333 0.0025245
24DEC2002 0.0306911111 0.0660333333 0.2234333333 0.0869888889 0.0605222222 0.1312955556 0.2988888889 0.0195133333 0.4930333333 0.0888888889 0.0894444444 0.0067366667 0.0007326667 0.0748 0.0031622222 0.0004923333 0.0023998333 0.000473 0.0024556667 0.0024083333 0.0030877778 0.0015993333 0.0010596667 0.0025916667 0.0011586667 0.0018922222 0.0004466667 0.0043711111 0.00658 0.00425 0.00323 0.0006573333 0.0025245
25DEC2002 0.0330911111 0.0903333333 0.2637333333 0.1115888889 0.1770222222 0.0017733333 0.2011888889 0.0209133333 0.4930333333 0.0888888889 0.0894444444 0.0064966667 0.0010278333 0.0748 0.0027722222 0.0004923333 0.0023998333 0.000487 0.0022506667 0.0024083333 0.0027677778 0.0010126667 0.0008506667 0.0003558333 0.0011096667 0.0018592222 0.0007618333 0.0041511111 0.00658 0.00425 0.00323 0.0006033333 0.0025245
26DEC2002 0.0995911111 0.1838333333 0.2945333333 0.1931888889 0.1630222222 0.4354955556 0.2563888889 0.0646133333 0.4930333333 0.0888888889 0.0894444444 0.0076266667 0.0011836667 0.0748 0.0033022222 0.0004923333 0.0023998333 0.001204 0.0024886667 0.0024083333 0.0034377778 0.0006833333 0.0010596667 0.0038816667 0.0013476667 0.0022432222 0.0007618333 0.0051211111 0.00658 0.0455 0.01964 0.0009423333 0.0025245
27DEC2002 0.1416911111 0.1465333333 0.2789333333 0.1489888889 0.1143222222 0.4174955556 0.2117888889 0.0207133333 0.4930333333 0.0888888889 0.0894444444 0.0232266667 0.0057336667 0.0748 0.0033822222 0.0004923333 0.0023998333 0.000529 0.0025816667 0.0044233333 0.0035077778 0.0006933333 0.0010596667 0.0122016667 0.0015386667 0.0022792222 0.0007618333 0.0052511111 0.00658 0.00425 0.00665 0.0008953333 0.0025245
28DEC2002 0.1792911111 0.1429333333 0.3166333333 0.1376888889 0.1701222222 0.3474955556 0.1927888889 0.0307133333 0.4930333333 0.0888888889 0.0894444444 0.0352266667 0.0042536667 0.0748 0.0029922222 0.0004923333 0.0023998333 0.00054 0.0027266667 0.0020773333 0.0034777778 0.0006973333 0.0010596667 0.0035716667 0.0014526667 0.0072922222 0.0004776667 0.0049711111 0.00658 0.0452 0.00323 0.0009673333 0.0025245
29DEC2002 0.1482911111 0.1653333333 0.3095333333 0.1876888889 0.1766222222 0.4828955556 0.2093888889 0.0759133333 0.4930333333 0.0888888889 0.0894444444 0.0077366667 0.0029336667 0.091 0.0033322222 0.0014706667 0.0023998333 0.000513 0.0026066667 0.0024083333 0.0035577778 0.0010126667 0.0010596667 0.0003558333 0.0013366667 0.0021232222 0.0004716667 0.0049611111 0.00658 0.00425 0.00323 0.0007313333 0.0025245
30DEC2002 0.0325911111 0.0798333333 0.2083333333 0.0899888889 0.1256222222 0.2218955556 0.1508888889 0.0208133333 0.4930333333 0.0888888889 0.0894444444 0.0079166667 0.0010278333 0.0748 0.0029322222 0.0004923333 0.0023998333 0.00051 0.0024166667 0.0024083333 0.0031777778 0.0010126667 0.0010596667 0.0116016667 0.0012536667 0.0025672222 0.0007618333 0.0048911111 0.00658 0.00425 0.00323 0.0006423333 0.0025245
31DEC2002 0.0363911111 0.0793333333 0.2276333333 0.1048888889 0.0538222222 0.1212955556 0.1638888889 0.0709133333 0.4930333333 0.0888888889 0.0894444444 0.0066966667 0.0010278333 0.03475 0.0032722222 0.0041506667 0.0023998333 0.000507 0.0033566667 0.0024083333 0.0031277778 0.0008623333 0.0024616667 0.0027316667 0.0012676667 0.0019342222 0.0004516667 0.0047611111 0.00658 0.00425 0.00323 0.0011073333 0.0025245
01JAN2003 0.0415911111 0.0700333333 0.1914333333 0.0803888889 0.0430222222 0.0844955556 0.1121888889 0.0236133333 0.4930333333 0.0888888889 0.0894444444 0.0068166667 0.0010278333 0.0748 0.0028022222 0.0022506667 0.0023998333 0.000511 0.0028966667 0.0024083333 0.0029577778 0.0007193333 0.0010596667 0.0064416667 0.0012536667 0.0000522222 0.0004826667 0.0047911111 0.00658 0.00425 0.00323 0.0007373333 0.0025245
02JAN2003 0.0434911111 0.0734333333 0.2016333333 0.0842888889 0.0547222222 0.1226955556 0.1124888889 0.0188133333 0.4930333333 0.0888888889 0.0894444444 0.0212266667 0.0021536667 0.0748 0.0027222222 0.0004923333 0.0023998333 0.000527 0.0027466667 0.0024083333 0.0030777778 0.0008293333 0.0010596667 0.0003558333 0.0012796667 0.0000522222 0.0007618333 0.0048011111 0.00658 0.00425 0.00323 0.0009123333 0.0025245
03JAN2003 0.1733911111 0.1213333333 0.2468333333 0.1158888889 0.1077222222 0.4160955556 0.1409888889 0.0210133333 0.4930333333 0.0888888889 0.0894444444 0.0081266667 0.0010278333 0.0748 0.0034122222 0.0020606667 0.0023998333 0.000516 0.0028366667 0.0024083333 0.0035477778 0.0007663333 0.0010596667 0.0043916667 0.0012216667 0.0019042222 0.0004526667 0.0051111111 0.00658 0.00425 0.00323 0.0007343333 0.0025245
04JAN2003 0.2554911111 0.1576333333 0.3292333333 0.1465888889 0.1293222222 0.5244955556 0.2363888889 0.0296133333 0.4930333333 0.0888888889 0.0894444444 0.0077666667 0.0010278333 0.0748 0.0032222222 0.0004923333 0.0023998333 0.000511 0.0026866667 0.0018193333 0.0035777778 0.0014093333 0.0010596667 0.0104016667 0.0012796667 0.0022642222 0.0007618333 0.0047611111 0.00658 0.00425 0.00323 0.0007283333 0.0025245
05JAN2003 0.0528911111 0.0937333333 0.2129333333 0.0933888889 0.1066222222 0.1676955556 0.1666888889 0.0286133333 0.4930333333 0.0888888889 0.0894444444 0.0074866667 0.0017936667 0.0748 0.0028022222 0.0004923333 0.0023998333 0.001194 0.0025056667 0.0024083333 0.0030977778 0.0010126667 0.0010596667 0.0104016667 0.0012226667 0.0000522222 0.0004646667 0.0049411111 0.00658 0.00425 0.00323 0.0006873333 0.0025245
06JAN2003 0.0450911111 0.0946333333 0.2316333333 0.1002888889 0.0816222222 0.2440955556 0.1782888889 0.0198133333 0.4930333333 0.0888888889 0.0894444444 0.0077066667 0.0010278333 0.0748 0.0031222222 0.0004923333 0.0023998333 0.000522 0.0026336667 0.0024083333 0.0032877778 0.0006783333 0.0010596667 0.0037216667 0.0012276667 0.0000522222 0.0009266667 0.0046611111 0.00658 0.00425 0.00323 0.0006883333 0.0025245
08JAN2003 0.0488911111 0.0859333333 0.2378333333 0.0976888889 0.0526222222 0.1460955556 0.1643888889 0.0212133333 0.4930333333 0.0888888889 0.0894444444 0.0080566667 0.0010278333 0.0748 0.0037122222 0.0004923333 0.0023998333 0.001234 0.0027666667 0.0024083333 0.0030777778 0.0018093333 0.0010596667 0.0003558333 0.0012746667 0.0000522222 0.0004796667 0.0053711111 0.00658 0.00425 0.00323 0.0007323333 0.001488
09JAN2003 0.0890911111 0.0961333333 0.2247333333 0.0938888889 0.0423222222 0.1226955556 0.1388888889 0.0255133333 0.4930333333 0.0888888889 0.0894444444 0.0236266667 0.0010278333 0.0748 0.0046522222 0.0021106667 0.0023998333 0.001334 0.0029066667 0.0024083333 0.0033077778 0.0008513333 0.0010596667 0.0062916667 0.0012636667 0.0000522222 0.0007618333 0.0059211111 0.00658 0.00425 0.00323 0.0007453333 0.0025245
11JAN2003 0.0495911111 0.0811333333 0.2047333333 0.0853888889 0.0490222222 0.0944955556 0.1230888889 0.0242133333 0.4930333333 0.0888888889 0.0894444444 0.0071466667 0.0019536667 0.0748 0.0038722222 0.0004923333 0.0023998333 0.001184 0.0027366667 0.0024083333 0.0030877778 0.0006913333 0.0010596667 0.0020116667 0.0011896667 0.0000522222 0.0007618333 0.0053111111 0.00658 0.00425 0.00323 0.0006863333 0.0025245
12JAN2003 0.1586911111 0.1403333333 0.3305333333 0.1757888889 0.0857222222 0.4380955556 0.1244888889 0.0423133333 0.4930333333 0.0888888889 0.0894444444 0.0232266667 0.0010278333 0.0748 0.0041822222 0.0024406667 0.0049323333 0.001059 0.0029466667 0.0024083333 0.0043577778 0.0007213333 0.0010596667 0.0090416667 0.0015296667 0.0022132222 0.0007618333 0.0062011111 0.00658 0.00425 0.00323 0.0008383333 0.0025245
13JAN2003 0.0707911111 0.1153333333 0.2758333333 0.1426888889 0.1244222222 0.5084955556 0.1929888889 0.0237133333 0.4930333333 0.0888888889 0.0894444444 0.0086866667 0.0010516667 0.0748 0.0041422222 0.0024506667 0.0023998333 0.000863 0.0029466667 0.0024083333 0.0036677778 0.0007513333 0.0010596667 0.0083416667 0.0012556667 0.0022972222 0.0004516667 0.0061611111 0.00658 0.00425 0.00323 0.0010703333 0.0025245
14JAN2003 0.0460911111 0.0776333333 0.2038333333 0.0886888889 0.0564222222 0.1390955556 0.1314888889 0.0384133333 0.4930333333 0.0888888889 0.0894444444 0.0074666667 0.0018136667 0.0748 0.0038322222 0.0004923333 0.0023998333 0.000519 0.0028466667 0.0024083333 0.0030577778 0.0008003333 0.0010596667 0.0003558333 0.0012286667 0.0020722222 0.0009486667 0.0052411111 0.00658 0.0479 0.00323 0.0007603333 0.0025245
15JAN2003 0.0758911111 0.0976333333 0.2260333333 0.1103888889 0.0659222222 0.2052955556 0.1658888889 0.0274133333 0.4930333333 0.0888888889 0.0894444444 0.0084866667 0.0037136667 0.0748 0.0047722222 0.0023306667 0.0023998333 0.000752 0.0029166667 0.0020173333 0.0033677778 0.0008113333 0.0010596667 0.0088916667 0.0014376667 0.0023212222 0.0007618333 0.0065611111 0.00658 0.00425 0.00323 0.0007793333 0.0025245
16JAN2003 0.0405911111 0.0745333333 0.1989333333 0.0859888889 0.0709222222 0.1300955556 0.1311888889 0.0332133333 0.4930333333 0.0888888889 0.0894444444 0.0081966667 0.0010278333 0.0748 0.0034522222 0.0004923333 0.0023998333 0.000568 0.0028966667 0.0024083333 0.0034177778 0.0008343333 0.0010596667 0.0028316667 0.0013996667 0.0025222222 0.0007618333 0.0054211111 0.00658 0.00425 0.00323 0.0007653333 0.0025245
17JAN2003 0.0615911111 0.0824333333 0.2162333333 0.0962888889 0.0768222222 0.1540955556 0.1186888889 0.0149133333 0.4930333333 0.0888888889 0.0894444444 0.0079466667 0.0010278333 0.0748 0.0038022222 0.0018006667 0.0023998333 0.000521 0.0027466667 0.0024083333 0.0031577778 0.0006993333 0.0010596667 0.0003558333 0.0012666667 0.0021472222 0.0007618333 0.0057511111 0.00658 0.00425 0.00323 0.0007103333 0.0025245
18JAN2003 0.0393911111 0.0838333333 0.2169333333 0.1025888889 0.1214222222 0.1690955556 0.1471888889 0.0450133333 0.4930333333 0.0888888889 0.0894444444 0.0072366667 0.0010278333 0.0328 0.0031622222 0.0004923333 0.0080523333 0.000555 0.0027366667 0.0020893333 0.0034977778 0.0007503333 0.0010596667 0.0081616667 0.0012666667 0.0019912222 0.0007618333 0.0052511111 0.00658 0.00425 0.00323 0.0007963333 0.0025245
19JAN2003 0.0401911111 0.0814333333 0.2175333333 0.1032888889 0.1025222222 0.2074955556 0.1065888889 0.0304133333 0.4930333333 0.0888888889 0.0894444444 0.0080066667 0.0009506667 0.0748 0.0034922222 0.0004923333 0.0023998333 0.001004 0.0026266667 0.0032053333 0.0036377778 0.0006933333 0.0010596667 0.0039016667 0.0012376667 0.0027082222 0.0004776667 0.0060111111 0.00658 0.00425 0.00323 0.0009503333 0.0025245
20JAN2003 0.0965911111 0.1027333333 0.2167333333 0.0964888889 0.0763222222 0.1470955556 0.1744888889 0.0419133333 0.4930333333 0.0888888889 0.0894444444 0.0184266667 0.0035636667 0.0748 0.0031122222 0.0023606667 0.0023998333 0.000526 0.0029166667 0.0024083333 0.0032277778 0.0007033333 0.0010596667 0.0003558333 0.0013736667 0.0020302222 0.0007618333 0.0048811111 0.00658 0.00425 0.00323 0.0007323333 0.0025245
21JAN2003 0.0478911111 0.0859333333 0.2018333333 0.0907888889 0.0997222222 0.1626955556 0.1514888889 0.0320133333 0.4930333333 0.0888888889 0.0894444444 0.0073866667 0.0010278333 0.0748 0.0036422222 0.0021406667 0.0023998333 0.000541 0.0028666667 0.0024083333 0.0032177778 0.0007273333 0.0010596667 0.0083016667 0.0011946667 0.0020152222 0.0004506667 0.0052611111 0.00658 0.0422 0.00323 0.0007303333 0.0025245
22JAN2003 0.0321911111 0.0784333333 0.2440333333 0.1001888889 0.1199222222 0.5466955556 0.4117888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0082966667 0.0019736667 0.0748 0.0039222222 0.0004923333 0.0023998333 0.001234 0.0026546667 0.0024083333 0.0033877778 0.0008183333 0.0010596667 0.0026316667 0.0012656667 0.0000522222 0.0009796667 0.0054211111 0.00658 0.00425 0.00323 0.0007303333 0.0025245
23JAN2003 0.0432911111 0.0920333333 0.2164333333 0.0917888889 0.1007222222 0.3098955556 0.1621888889 0.0152133333 0.4930333333 0.0888888889 0.0894444444 0.0082666667 0.0010278333 0.0748 0.0036222222 0.0014506667 0.0023998333 0.000518 0.0026026667 0.0024083333 0.0031677778 0.0017293333 0.0010596667 0.0003558333 0.0012466667 0.0021742222 0.0007618333 0.0054011111 0.00658 0.0479 0.00323 0.0006963333 0.0025245
24JAN2003 0.1459911111 0.1266333333 0.2996333333 0.1366888889 0.0919222222 0.3850955556 0.1533888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0081766667 0.0010278333 0.0748 0.0038522222 0.0004923333 0.0023998333 0.00093 0.0026416667 0.0024083333 0.0039177778 0.0018493333 0.0010596667 0.0044116667 0.0019666667 0.0024232222 0.0005086667 0.0058111111 0.00658 0.00425 0.00323 0.0010143333 0.0025245
25JAN2003 0.0744911111 0.1552333333 0.3353333333 0.1882888889 0.2268222222 1.1130955556 0.1052888889 0.0003966667 0.4930333333 0.0888888889 0.0894444444 0.0087466667 0.0043036667 0.0748 0.0039122222 0.0004923333 0.0023998333 0.00063 0.0028666667 0.0017383333 0.0039377778 0.0007173333 0.0010596667 0.0103016667 0.0014506667 0.0022042222 0.0007618333 0.0060711111 0.00658 0.0446 0.01937 0.0007923333 0.0025245
26JAN2003 0.0390911111 0.0901333333 0.2116333333 0.0981888889 0.1602222222 0.2874955556 0.1534888889 0.0230133333 0.4930333333 0.0888888889 0.0894444444 0.0239266667 0.0010278333 0.0748 0.0033122222 0.0004923333 0.0023998333 0.001264 0.0025946667 0.0024083333 0.0034577778 0.0010126667 0.0010596667 0.0003558333 0.0012596667 0.0022522222 0.0004746667 0.0055511111 0.00658 0.00425 0.00323 0.0007143333 0.0025245
27JAN2003 0.0436911111 0.0938333333 0.2136333333 0.0959888889 0.1274222222 0.2190955556 0.1295888889 0.0181133333 0.4930333333 0.0888888889 0.0894444444 0.0079066667 0.0010278333 0.0748 0.0038222222 0.0004923333 0.0023998333 0.000573 0.0026866667 0.0024083333 0.0034177778 0.0007363333 0.0010596667 0.0003558333 0.0012536667 0.0000522222 0.0004736667 0.0056111111 0.00658 0.00425 0.00323 0.0007543333 0.0025245
28JAN2003 0.0430911111 0.1543333333 0.3197333333 0.1909888889 0.2793222222 0.7460955556 0.1204888889 0.0227133333 0.4930333333 0.0888888889 0.0894444444 0.0042933333 0.0010278333 0.0748 0.4132222222 0.0004923333 0.0023998333 0.000609 0.4096666667 0.0024083333 0.2441777778 0.0010126667 0.0010596667 0.0003558333 0.0019833333 0.0000522222 0.0007618333 0.3782911111 0.00658 0.00425 0.00323 0.1198433333 0.0025245
29JAN2003 0.0352911111 0.0962333333 0.2060333333 0.1057888889 0.1676222222 0.2930955556 0.1839888889 0.0518133333 0.4930333333 5.7688888889 6.2729444444 0.0042933333 0.0010278333 0.0748 0.4132222222 0.0004923333 0.0023998333 0.000609 0.4096666667 0.0024083333 0.2441777778 0.0010126667 0.0010596667 0.0003558333 0.0019833333 0.0000522222 0.0007618333 0.3782911111 0.00658 0.00425 0.00323 0.1198433333 0.0025245
