"","date","winddir","Na","Mg","Al","Si","Ph","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","As","Se","Br","Rb","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Ba","La","Au","Hg","Tl","Pb","U","OC","EC","SO","NO"
"52","2001-07-09",307,0.3540896,0.1187517,0.2154716,0.6208667,0,2.38949,0,0.1715403,0.2124078,5.57062e-05,0,0.000842557,0.004999633,0.2522865,0.001712966,0.000564025,0.004150113,0.02226856,0,0,0.001545847,0.003077768,0.000752034,0.001671186,0.000174082,0.001176794,0,0,0,0.0113014,0.001629407,0.000160155,0.000703291,0.04161254,0.006524591,0,0.000167119,0.000654548,0.01053544,0.000605805,4.2,0.63,4.751293,0.54
"53","2001-07-11",47,0.2829924,0.1100744,0.02956847,0.1176421,0,1.528048,0,0.1034265,0.1024647,0.003334526,0.003411746,0.000231662,0.005082519,0.113079,0,0.000315902,0.003720629,0.01948767,0,0.000322922,0.00134083,0.002878222,0.000182521,0.000758166,0.000168481,0.001544412,0.000610745,0.000182521,0,0.000849427,0.000975788,0.001368911,0.003980371,0.01493166,0,0,0,0.000961747,0.02432449,0,4.59,2.97,3.04876,0.41
"54","2001-07-13",41,0.7243288,0.05132151,0.01744072,0.1119518,0,1.909945,0,0.05060979,0.1434015,0,0,0,0.002994871,0.1538729,0.001007686,0.000345291,0.01793399,0.09258026,0,0.004002557,0.001247276,0.001197948,0.000704675,0.001028826,0.000415759,0,0.000246636,0.000507366,0.002889169,0.003044198,0.00056374,0.02708772,0.000162075,0.02209157,0,0,0,0.00056374,0.1142984,0.000683535,6.18,1.72,4.35407,0.82
"55","2001-07-15",156,0.3448104,0.000774624,0.01947528,0.1054654,0,2.593893,0,0.05917989,0.1531425,0.004565482,0.001994828,0,0.002152495,0.136704,0.000664943,2.05652e-05,0.00260493,0.01081046,0,0.001864581,0.001446422,0.004949367,0,0.000479855,0,0,0,0,0,0.00087745,0,0.005182439,0,0,0,0,0.000425015,0,0.006299817,0,4.84,0.7,5.531763,0.41
"56","2001-07-17",178,0,0.07013173,0.08910912,0.2357282,0,5.010498,0,0.07652173,0.1580028,0,0,0,0.003459814,0.1267544,0.001141807,0.000282013,0.02743089,0.02478272,0,0,0.001994724,0.006018563,0,0.000680957,0.000508998,0.000598417,0,0,0,0,0,0.000213229,0,0.0178287,0,0,0,0.000220107,0.0107096,0,4.67,0.46,10.57082,0.59
"57","2001-07-19",160,0.2046641,0.05189472,0.05757222,0.1052621,0.03360865,1.127481,0,0.0377831,0.07502462,0,0,0,0.003212994,0.1040389,0.000620692,0.000194727,0.05351339,0.02765122,0,0.001375259,0.001430026,0.001673434,0,0.000450306,0,0.000298176,0,0,0,0.001728201,0.002135911,0.00013996,0,0.03759446,0.01047874,0,4.25965e-05,0.000407709,0.01301628,0,2.17,0.67,2.356957,1.15
"58","2001-07-21",169,0.7335913,0.07214191,0.04133927,0.1370956,0,4.386694,0,0.06908832,0.1316342,0,0,0,0.001775995,0.1085042,0.00056158,0.00054052,0.004183767,0.01797756,0,0.002793858,0.001705798,0.00328524,0.000182513,0.000582639,0.000210592,0.000603698,0,0,0,0,0,0,0,0.01460107,0.02041342,0,0,0.000350987,0.01285315,0.000245691,4.91,0.34,9.789033,2.15
"59","2001-07-23",172,0.4101351,0.05988292,0.01650344,0.05523386,0.007373878,2.239974,0,0.05448945,0.1148148,0.000470524,0.004459441,0,0.003427098,0.1119355,0.000730365,0.00035816,0.04021924,0.04131479,0,0.003384961,0.001523935,0.009066359,0.000744411,0.000800593,0,0.00058991,0,0.001601185,0,0.004979124,0.001622253,0,0.008968041,0.01613124,0.002956574,0,0,0.000266864,0.02321016,0.000596933,5.72,0.52,8.092282,0.76
"60","2001-07-25",10,0.07635331,0.01852404,0.0393331,0.1060447,0.01497807,1.999523,0,0.04927436,0.1376519,0,0,0,0.004179926,0.1365024,0.00112858,0,0.04993618,0.06268496,7.6632e-05,0.002375591,0.001483874,0.003643502,0.000208996,0.000620022,0,0.000536424,0.000257762,0,0,0.001874,0.000661822,0.006353487,0,0.03384347,0.02025871,0.000633955,0.00018113,0,0.02890419,0.000773286,2.83,0.58,3.936877,0.27
"61","2001-07-27",102,0,0,0.002635097,0.0614047,0.005076029,5.354087,0,0.04606566,0.06246567,0,0,0,0.000950022,0.0871593,0.000998563,0,0.001844568,0.01399375,0,0.001379959,0.002857,0.004119073,0.000291248,0.000894546,0.000173362,0.000783595,0,0,0,0,0.003342413,0,0,0.06544749,0.0163168,0,0,0.000416068,0.00649066,0.00149091,3.12,0.48,12.61927,1.21
"62","2001-07-29",203,0.04767483,0.04459097,0.02511541,0.08195848,0,2.033334,0,0.05139074,0.09374522,0,0,0,0.001916995,0.08015956,0.000145858,0,0.001444692,0.02108,0,0.002347624,0.000694563,0.003813153,0.000701509,0.000548705,0,0.000611216,0,0.001041845,0,0,0.001125193,0.001354399,0,0.01218264,0.006910905,0,0,3.47282e-05,0.009550246,0,3.57,0.47,5.093426,0.42
"63","2001-07-31",159,0.8022141,0.1044325,0.07822444,0.1529816,0,3.76259,0,0.04932799,0.1485285,0,0,0,0.003846425,0.1174607,0.000165438,0.000303302,0.005045848,0.008340815,0,0.000675537,0.001695736,0.005204393,0.000144758,0.000765149,0,0.000606605,0,4.82526e-05,0.00046874,0.000193011,0,0,0,0.01358657,0.03521065,0,0,0.001082238,0.005810998,0.000130971,3.89,0.5,8.45883,0.57
"64","2001-08-02",185,0.3051386,0.07993624,0.06001213,0.129877,0.006368663,3.431292,0,0.05491297,0.1245662,0,0,0,0.003469969,0.08443591,0.000521906,0,0.02606003,0.227149,0,0.0081107,0.001184867,0.004132931,0,0.000888651,0.000366745,0.00098739,0,0.000966231,0.00149519,0.01009958,0,0,0,0.01653172,0.01875335,0,0.004365672,0.000190425,0.0437202,0.000211583,4.6,0.45,7.921773,0.83
"65","2001-08-04",38,0.1389108,0.04489849,0.046502,0.04071114,0,3.57319,0,0.04001091,0.0492679,0.0046495,0.001575508,0.00015405,0.002338755,0.05992533,0.00037112,0.00049716,0.005069636,0.02188906,0,0.001288416,0.002471798,0.003753211,0,0.000105034,0,0.000406131,0,0.000273088,0,0,0,0.004971604,0.000910294,0,0.005489771,0,0,0,0.01504786,0.00028009,5.26,0.56,7.52216,1.23
"66","2001-08-06",70,0.2855477,0.1176045,0.07117797,0.07431053,0,7.014816,0,0.04528167,0.09991887,0,0,0,0.002416146,0.1995428,0.002135199,1.40474e-05,0.004024569,0.02220185,0,0.001685683,0.003898142,0.00391219,0.000575942,0.005028955,0.00061106,0.000372255,0.000203687,0.001236168,0,0.000351184,0.000561894,0.002409122,0,0.3006837,0.005640015,0,0.000147497,0.000449516,0.01135729,0.000126426,5.13,1.22,16.14775,0.66
"67","2001-08-08",142,0.6845152,0.07473693,0.07782925,0.1387723,0,4.935229,0,0.05457082,0.1005318,0,0,0,0.002112508,0.1003372,0.00094507,0.000180675,0.007623097,0.01243183,0,0.001765056,0.002154203,0.004106883,0.000423891,0.001278623,0.000326605,0.000840834,0,0,0,0,0,0.00086863,0,0.0792816,0,0,0,0.001139643,0.0112366,0.000187624,4.32,0.67,10.64786,0.78
"68","2001-08-10",350,0.3426319,0.09272339,0.01280316,0.08189628,0.008007118,2.295175,0,0.04802899,0.0684962,0.006881868,0.001502621,0.000761603,0.005427276,0.1071389,0.000672406,0.000713574,0.02050838,0.02684134,0.000555764,0.000946857,0.001893714,0.002868017,0,0.00085766,0,0.000397954,0.0002127,0.000761603,0,0.002092692,0,0.00256612,0.005180269,0.01523205,0.005379247,0.000761603,0.000171532,0.000542041,0.01843627,0,3.28,0.65,4.504967,1.17
"69","2001-08-12",43,0.4521572,0.03352311,0.05431106,0.06594367,0,2.524016,0,0.05684414,0.09421222,0.006301284,0.000509406,0.000432646,0.003140175,0.1525218,0.001060681,0.000272148,0.01450063,0.04528132,0.001423546,0.000872271,0.002386533,0.003921729,0.000662926,0.001193266,0,0.000439624,0,0.000502428,4.88472e-05,0.001235135,0.000558253,0.00581979,0.00026517,0.02967814,0,0.002260926,0.001172332,0,0.02893845,0,4.14,0.64,5.378679,0.44
"70","2001-08-14",29,0,0.05496312,0.05315046,0.1039754,0,1.234784,0.05318559,0.0539233,0.1436994,0.006435667,0.001939131,0.000646377,0.007110147,0.2958861,0.001426245,0.000491809,0.03566315,0.1310951,0,0.002740076,0.002304475,0.00381503,0.000800945,0.001644046,0,0.000161594,0.00033724,0.001236547,0.003077317,0.00398365,0.001229522,0.01509852,0.01293457,0.03489733,0,0.01839364,0,0.001159263,0.07006867,0.000555041,3.24,1.06,3.480792,0.35
"71","2001-08-16",283,0.1179392,0,0.02628367,0.06009859,0,1.32177,0,0.03288556,0.07648974,0.003765627,0.001535164,0.000309787,0.003497146,0.07348136,0.000378628,0.000468122,0.02308254,0.03136416,0,0,0.001149652,0.002140969,0.000144567,0.001101463,0.000289134,0.000722835,0.000406165,0,0.001741689,0.000832982,0,0.00141125,0,0,0,0,2.75366e-05,0,0.01277697,0.001493859,2.86,0.72,2.912912,0.35
"72","2001-08-18",262,0.226383,0.01367494,0.02250719,0.08410715,0.009221175,1.20909,0,0.04380372,0.08135335,0,0,0.000508106,0.001900691,0.05523923,0.000338737,0.000175641,0.004008388,0.04163329,0,0.004911687,0.000828024,0.001461588,0.000188187,0.000514378,0.000181914,0.000269735,0,0.000614745,0.001072667,0.002044968,0.002766352,0.001292219,0,0.01752651,0.005400974,0,0,0.000232098,0.0372548,0.000959755,2.9,0.41,2.360977,0.36
"73","2001-08-20",151,0.1667476,0.04397314,0.03685135,0.1047833,0.004677705,2.225379,0,0.05224229,0.1702847,0,0,0,0.005227624,0.2367027,0.001527552,0.000611021,0.02478029,0.04569758,0.000244408,0.005363406,0.001249198,0.006157733,0.000325878,0.000862218,4.75239e-05,0.001208464,0,0.001683702,0.001534341,0,0,0.01099159,0,0.03277109,0.01454909,0,0.000325878,0.000427715,0.05446233,0.000753592,6.24,1.01,4.723485,0.62
"74","2001-08-22",202,0.4430767,0.02311089,0.1030729,0.2927538,0.1115233,1.957241,0,0.08381611,0.1695252,0,0,0,0.006836573,0.1415525,0.001218871,0.000422179,0.1915807,0.2512849,0,0.005481515,0.001069066,0.002260699,0.000571984,0.001572957,0,0.000388132,0,0,0,0.008784043,0.000646887,0.00297568,0.003459143,0.0145856,0,0,0,0,0.08143285,0.000483463,4.33,0.83,3.954529,0.43
"75","2001-08-23",64,0.3133468,0.07421663,0.04136676,0.1062363,0.01396189,1.058177,0,0.04540035,0.0922882,0,0,0,0.004206554,0.1217479,0.001023964,0.001259199,0.02419461,0.03008932,0,0.00307881,0.000719542,0.007105479,0,0.000989371,0.000117617,0.000387446,0.000394364,0,0,0.001176175,0,0.004151205,0.004863828,0.1073917,0.02925216,0,0,0,0.02384175,0.000269828,2.94,1.31,2.67706,0.62
"76","2001-08-24",105,0.1823439,0.04427855,0.05758048,0.08802666,0.004304765,2.108947,0,0.04321766,0.05160957,0.00176815,0.000421636,0.00046924,0.005556071,0.1000501,0.000836471,0.000741263,0.006480949,0.01275788,0,0.000564448,0.001917762,0.00224419,0.000108809,0.001448523,0.000285624,1.36012e-05,0.000136012,0,0,0.001686543,0.001094893,0.003923932,0,0.0212178,0,0,0.000428436,0,0.005440461,0,3.52,0.64,5.050774,1.64
"77","2001-08-25",193,0.09424708,0.0931962,0.05798491,0.07952789,0,2.173601,0,0.05183174,0.05192162,0.003684983,0.001769898,0.000345683,0.001977308,0.05597303,0.000739762,0.000276547,0.004410918,0.03653872,0,0.002246941,0.001209891,0.003104235,0.000159014,0.000394079,0.000394079,0.000394079,0.00118915,0,0,0.001859776,0,0.004908702,0.005821306,0.003539796,0,0,0,0.000684453,0.01213348,0.00054618,4.04,0.28,4.866697,0.92
"78","2001-08-26",349,0.1799023,0.03969909,0.03480506,0.03630719,0.002021296,1.80679,0,0.03355906,0.0745803,0,0,0,0.001425983,0.06975549,0.000789136,0.000775292,0.0060985,0.008445142,0,0.001190627,0.001176782,0.002581998,0,0.000346112,0,0.00083067,0,0,0.000948348,0.001225238,0.000456868,0.003025022,0,0.01772788,0.004367938,0,0,0,0.003031944,0.000539935,3.89,0.82,4.060175,0.73
"79","2001-08-27",188,0.2025114,0.09518793,0.03185572,0.07342128,0.01588493,2.41111,0,0.05550423,0.1526814,0.009638288,0.002561624,0.000715537,0.00747021,0.2954811,0.002139457,0.000708382,0.03570531,0.07793632,0,0.005044538,0.00162427,0.006024824,0.00038639,0.001688668,0,5.00876e-05,0.000314836,0,0.000586741,0.007048043,0,0.001838931,0,0.009437937,0,0,0,0.000672605,0.03810952,0,7.68,1.87,5.513864,0.95
"80","2001-08-28",338,0.02852923,0.1004409,0.05043038,0.1142444,0.1522284,2.885493,0,0.07122935,0.179438,0.002024413,0.002384309,0.000554839,0.02364064,0.1382599,0.000959722,0.000697298,0.1582566,0.3078757,0.001049696,0.006763039,0.000742285,0,0.002451789,0.000457367,0,0.00110218,0.000359896,0,0.00230933,0.07978437,0,0.007977687,0.002429296,0.02223105,0.003156585,0,0,0.01394596,0.5933105,0,4.19,0.94,5.62215,1.17
"81","2001-08-29",94,0.3449347,0.07989416,0.04379142,0.1483213,0,3.430879,0,0.08871495,0.180986,0,0,0,0.00295184,0.1302491,0.002493437,0.00020142,0.003549154,0.02699718,0,0.002486491,0.002444818,0.004396505,0,0.003785301,0.000673714,0.000194474,0.000583423,0.000451458,0.002090597,0.003986721,0,0.00068066,0.001416883,0.246885,0,0,0,0,0.007188599,0.001125172,5.22,0.97,7.44083,1
"82","2001-08-30",190,0.3081062,0.1168691,0.07188475,0.1726052,0.005493845,2.906702,0,0.110411,0.1668617,0,0,0.000596554,0.002906466,0.1055831,0.001394271,0.000152607,0.06487177,0.1014697,0,0.004279927,0.001623182,0.004009397,0.000381517,0.001616245,0.000874021,0.000749161,0.000867084,0,0.002087939,0.004127321,0,0,0,0.06395613,0.000534124,0,0,0.001546878,0.03962922,0.000797717,4.51,0.65,5.19324,0.55
"83","2001-08-31",346,0.109672,0.05994987,0.0338631,0.106921,0.006257829,1.677398,0,0.0438048,0.1011126,0,0,0.000394945,0.003186794,0.105028,0.001409544,0.00010895,0.01427929,0.01626082,0,0,0.001586588,0.002144958,0.000279185,0.000844364,0,0.000483467,0.000299613,4.76657e-05,0.002097292,0.001205262,0.000251947,0,0.000149807,0.0175478,0.01602249,0.00100098,0.000285994,0,0.008756875,0,3.19,0.86,3.204463,0.61
"84","2001-09-01",69,0.3745105,0.05639465,0.0180608,0.07936147,0.004557073,1.384918,0,0.04817378,0.06598335,0.003321848,0.001109609,0.000334976,0.004633839,0.108302,0.000704846,0,0.004550095,0.0575252,0.000460592,0.001716753,0.001256161,0.01087277,0.000118637,0.000565272,0,0.001179396,0,0.000321019,0.000669953,0,0,0.002177346,0.008758234,0,0,0.000746718,0.000279147,0,0.023888,0.000237275,2.59,0.58,3.0495,0.42
"85","2001-09-02",103,0,0.09385761,0.02992289,0.08591619,0.003122328,2.721245,0,0.06473442,0.08964351,0.005931729,0.001564641,0.000611949,0.001112634,0.09403146,0.001543779,0,0.002023603,0.01613319,0,0.000792752,0.00173849,0.004958174,0.000563271,6.25856e-05,0.000243389,0.000813613,0.001098726,0.000952693,0,0.000841429,0,0.002419978,0.003094513,0.005507537,0.01077864,0,0.000410284,0.000904015,0.008727221,5.56317e-05,4.42,0.53,6.56371,0.68
"86","2001-09-03",48,0.4495678,0.03731847,0.06149202,0.109001,0,5.15861,0,0.06589229,0.1636062,0.005978779,0.002081397,0.000174614,0.002465548,0.1593736,0.001019745,0,0.1067659,0.04646126,0,0.01301223,0.001396911,0.009540901,0.000530826,0.000544795,0,0.000572733,0,0,0.001047683,0.002472532,0,0.008269712,0.03367254,0,0,0,5.58764e-05,0.001843922,0.08896227,0.001131498,6.64,0.67,11.85094,1.33
"87","2001-09-04",78,0.2459907,0.1356818,0.07591221,0.1120565,0.03996769,4.719611,0,0.07151812,0.1576594,0,0,0.000884525,0.005899211,0.1692082,0.001176989,0.000342397,0.08796743,0.1112718,0,0.005178751,0.000977257,0.003680765,0.000292464,0.001155589,0.000135532,0.000713327,0,0,0.002246979,0.007283064,0,0.003523833,0,0.04373405,0,0,0,0.001455186,0.04822801,0.000905925,5.78,0.88,11.66893,1.38
"88","2001-09-05",79,0.298053,0.05030057,0.0528403,0.1558281,0,3.627507,0,0.06419603,0.1645328,0.004105317,0.000278327,0.000918478,0.003186839,0.1588549,0.001823039,0.00015308,0.03299561,0.02495198,0.000584486,0.000855854,0.001802165,0.003750451,0.000327034,0.00151688,1.39163e-05,0.000396615,0,0,0.002477107,0.001976119,0,0.000584486,0.009504853,0.04352332,0,0.00034095,0.000974143,0,0.02919646,0.000194829,4.63,0.95,8.55526,0.53
"89","2001-09-06",162,0.1547419,0.08290387,0.006306209,0.1007435,0.001108982,5.640125,0,0.05736732,0.1277247,0.005688776,0.002871363,1.79835e-05,0.002679539,0.07909737,0.001096993,0.000779284,0.004915486,0.01389524,0.000953125,0.00154658,0.001612519,0.003261005,9.59119e-05,0.000659394,0.000659394,0.000785279,0,0.000545499,0.001270833,0.000767295,0,0,0.000725334,0,0,0,0.000197818,0,0.003404873,0.000779284,4.39,0.52,12.64,1.01
"90","2001-09-07",175,0.03624623,0.05865438,0.04179116,0.1261419,0.007559375,1.808089,0,0.05487469,0.1645964,0,0,0,0.00350971,0.06879585,0.001349888,0.000567645,0.003281267,0.007538607,0.000851468,0.00030459,0.000456885,0.001799851,0.000567645,0.000353048,6.9225e-06,2.07675e-05,9.69151e-05,0.000408428,0.001329121,0.001426036,0,0,0,0.02084366,0.03125511,0,0,0,0.002997444,0,2.18,0.43,4.657155,0.32
"91","2001-09-08",199,0.5624248,0.01902739,0.05306297,0.150468,0.000799702,0.7644805,0,0.05240115,0.1179353,0.001296069,0.000985839,0,0.001709707,0.06271455,0.000689398,0.00060667,0.004336314,0.04529346,0,0.001716601,0.000579094,0.001234023,0,0.000765232,0.000317123,0.000448109,0.001109931,0.001620086,4.82579e-05,0,0.001744177,0,0.000420533,0,0.02017868,0.0009169,0,9.65157e-05,0.009334451,0.000579094,1.69,0.44,2.198582,0.23
"92","2001-09-09",256,0.2806072,0.06319315,0.01876196,0.05298302,0.01645269,0.5734596,0.008956131,0.03030146,0.07788477,0.004049789,0.002631335,0.000678391,0.000363179,0.05174958,0.001253995,2.05573e-05,0.01471218,0.03586564,0.000829145,0.004200542,0.00101416,0.001658289,9.59341e-05,0.000335769,0.000130196,0.00028095,0.000431703,0,0.000465966,0,0,0,0,0,0,0.000541342,0.000404294,0,0.007852889,0,2.01,0.57,1.49613,0.46
"93","2001-09-10",207,0,0.0284026,0.01661024,0.05932128,0.07844068,0.9560459,0.0148476,0.04040234,0.1003872,0,0,0,0.002460776,0.1059447,0.000877861,0.001410107,0.07459744,0.1058341,0,0.007700292,0.000269579,0.001396283,0.000435474,0.000566808,0,0.000608282,7.60352e-05,0.001306423,0,0,0,0,0.004368568,0.02768372,0.01507571,0,5.52983e-05,0,0.04858649,0.000290316,3.88,1.16,2.719255,0.79
"94","2001-09-11",143,0.4048717,0.0757677,0.04966491,0.1272633,0.1370014,1.545202,0.01474982,0.05967446,0.1782577,0,0,0.00065431,0.01525795,0.255877,0.002164791,0.002102145,0.1550436,0.055324,0,0.005666046,0.001259895,0.006501335,0,0.002443221,0,0.000925779,9.04897e-05,0.00158705,0.002143909,0.000890975,0,0.00393282,0.003584783,0.09735297,0,0,0,0.000529017,0.03966928,0.000863132,6.32,1.41,3.417649,1.22
"95","2001-09-12",146,0.01867008,0.09108418,0.05325288,0.1141534,0,2.980071,0,0.06144078,0.1514515,0,0.000224518,0.002280262,0.007388048,0.2050131,0.003143253,0.001950501,0.01544965,0.07169845,7.71781e-05,0.01777903,0.001943485,0.005051657,4.20971e-05,0.002168003,0.000217502,0.000568311,0.001150655,0.000778797,0.002259213,0.002090825,0.000224518,0,0,0.05456491,0.0110084,0.00068057,0.000154356,0.000729684,0.01524618,0.000582344,7.64,2.18,9.036637,1.27
"96","2001-09-13",25,0.4441562,0.04210931,0.06274438,0.1283158,0,3.520502,0,0.06005494,0.1298428,0,0,0.002324885,0.009891078,0.204074,0.002077264,0.002035994,0.01578583,0.04853369,0.000412701,0.002269858,0.001870913,0.003274098,0.000550269,0.000309526,0.000405823,0.001238104,9.6297e-05,0,0.00150636,0,0,0.006266184,0.007669369,0.0311796,0,0,0,0,0.02205201,0,4.85,1.01,8.38991,1.44
"97","2001-09-14",57,0.4516701,0.07362617,0.0345276,0.07892625,0.009765879,0.7394937,0,0.03037027,0.06041805,0.008069294,0.00185082,0.000666015,0.000539822,0.05773997,5.60854e-05,6.30961e-05,0.001640499,0.01303286,7.01068e-05,0.000883346,0.000609929,0.001451211,0.00020331,0.00020331,0.000336513,0.000855303,0.001325019,0.001325019,0.001724628,0,0.000609929,0.002208365,0,0.01284357,0,0.000806228,0.000119182,0.000483737,0.00628157,0.000280427,1.49,0.66,1.987767,0.21
"98","2001-09-15",69,0.1116432,0,0.03829219,0.1377008,0,1.282188,0,0.06334025,0.1301186,0,0,0,0.001270758,0.1069202,0.000162375,0,0.004497073,0.020198,0,0.002534457,0.001355476,0.00336751,0.000183554,0.000374168,0.000197674,0.000409467,0.000338869,0.00091777,0.002513278,0,0.000324749,0.004722986,0.002400322,0.02816142,0.02417265,0,0,7.05977e-05,0.008104615,0,2.87,0.68,2.89896,0.49
"99","2001-09-16",96,0.4770801,0.04033381,0.03447006,0.1045199,0.02240691,3.565308,0,0.07759188,0.1560537,0.006124053,0.001774194,8.22021e-05,0.003877197,0.1704871,0.00119193,0.000835721,0.05531513,0.03234651,0,0.001376884,0.002890772,0.003363434,0.000232906,0.000609665,0,0.000548014,0.000876822,0.001075477,0.001781044,0.001794745,0,0.002253706,0.002555114,0,0,0.000876822,0.000589115,0,0.03986114,0.000554864,5.64,0.99,7.509721,0.93
"100","2001-09-17",192,0.6440818,0.08367706,0.02541454,0.1340706,0.05124285,4.188477,0,0.1148845,0.2229743,0,0,0.000457331,0.008565882,0.1640221,0.000987254,0,0.0994223,0.05459661,0,0.004145016,0.00223584,0.002192285,0.000660589,0.000696885,0,0.000544442,0.001655103,0.002606061,0.002881911,0.000769478,0,0.008043218,0.002177767,0.03481523,0.01583236,0,0.000217777,0.000762218,0.06186309,0,5.33,0.86,8.698913,2.14
"101","2001-09-18",161,0.4899971,0.111313,0.03760381,0.1033008,0.01501183,3.73895,0,0.112231,0.08674324,0,0,0,0.001680731,0.0949579,0.000951739,7.42491e-05,0.02762743,0.03050965,0.000364496,0.002119475,0.002180225,0.003854205,0.000472495,0.000587243,0,0.000398245,0.000479244,0.000749241,0,0,0,0.002051976,0,0.01854203,0,0.000506244,0,0.000229497,0.01952077,0.000283497,6.22,0.94,10.59633,1.83
"102","2001-09-19",280,0.1849518,0.003523501,0.05287388,0.06466871,0.04972764,3.124926,0,0.03289313,0.06361522,0,0,0.00207851,0.003238774,0.09183882,0.000206427,0.000476918,0.04785556,0.07612898,0,0.001537528,0.001366691,0.001665655,0.0003915,0.000555218,0.000298964,0.000562337,0.001544646,0,0.001658537,0.000654873,0,0.002526956,0,0.01170941,0.00286151,0.002491365,0,0,0.01331812,0,2.55,0.62,7.604657,1.2
"103","2001-09-20",200,0,0.0865106,0.03021479,0.0709412,0.07300461,2.463273,0,0.0411641,0.1887574,0,0,0,0.003043017,0.1012394,0.001090762,2.08426e-05,0.1339344,0.1452797,0.00011116,0.003668294,0.000632225,0,0.000312639,0.00129224,0,0.000722543,0.00011116,0,0,0.006454252,0,0,0,0.01984214,0.01502055,0,2.08426e-05,0.003334813,0.1381029,0.000993496,3.83,1.2,6.239205,1.23
"104","2001-09-21",305,0.4783327,0.07545463,0.01434297,0.05032434,0.0529592,1.074228,0,0.03824791,0.0819497,0.005000561,0.000772041,0.000694129,0.002386953,0.07073739,0.000488723,0.000276235,0.06320822,0.01948519,0.000779124,0.000155825,0.000942032,0.001289096,0.000318733,0.000502889,0.000502889,0.000708295,0,0.001019944,0,0,0,0,0,0,0.007585836,0.001352843,0.000325816,0,0.01175769,0.00031165,2.24,0.71,2.657127,0.49
"105","2001-09-22",166,0.07578506,0.04436485,0.03097195,0.1341014,0.004530966,1.188741,0.002282724,0.06391627,0.2508169,0,0,0.00052413,0.00881366,0.1724112,0.001834455,0.000668955,0.009144689,0.02828233,0,0.002158588,0.001103432,0.005386125,0.000296547,0.002868922,0,0.000558612,0.001303429,0,0.002455135,0,0,0.003806839,0,0.0322202,0.006330939,0,0,0.000965503,0.02128933,0.000241376,5.52,1.76,3.161962,0.62
"106","2001-09-23",311,0.06788422,0.002111115,0.01670717,0.0828298,0,1.213073,0,0.05623814,0.1215708,0.005305749,0.003369395,0.000643121,0.001384108,0.05941879,0.000845844,8.38854e-05,0.007298026,0.04091508,0.000747978,0.000412436,0.001502946,0.001586831,0.000188742,0.000852834,0.000363503,0.000377484,0.000391465,0,0,0,0.000971672,0.002782198,0.001244299,0,0.006284411,8.38854e-05,0.000754968,0.000167771,0.01300922,0.000300589,1.98,0.5,2.132624,0.44
"107","2001-09-24",353,0.1492615,0.07770242,0.03299721,0.06436268,0,0.394007,0.001778167,0.04064681,0.09443812,0.002503381,0,0.00017433,0.002614952,0.07866473,0.00073916,0.000202223,0.002064069,0.02725129,0,0,0,0.001561998,0,0.000278928,2.09196e-05,7.67053e-05,0,0.00200131,0,0,0.000934409,0.0025243,0,0,0,0.000780999,0,0,0.02057793,0,0.65,0.47,1.575662,0.13
"108","2001-09-25",340,0.0689388,0.04576991,0.04307255,0.09095776,0.001625513,0.4474492,0.05452213,0.06066927,0.1612523,0.005614765,0.002321148,0.00058916,0.003684024,0.1177965,0.000795011,0.000120671,0.007403539,0.08866501,0,0,0.000163261,0.003180044,0,0.000269736,0.000170359,0.000915682,0,0.00046139,0,0.001462252,0,0.008858693,0.000752421,0,0,0,0.000624651,0.000376211,0.02708716,0.000376211,1.56,0.79,1.266539,0.4
"109","2001-09-26",264,0.005327035,0.06162553,0.01940513,0.08440607,0.0534162,0.4588265,0.02205823,0.03901168,0.2055458,0.00763287,0.000666748,0.000638966,0.004688068,0.1388224,0.000861216,0.001007067,0.06745262,0.06493148,0,0.001319604,0,0.002159984,0.000812599,0.00060424,0,0.000888997,0,0.000409772,0.002423905,0.00472974,0,0,0,0,0,0,0,0.00204886,0.06488981,0,3.25,1.21,1.24075,0.42
"110","2001-09-27",330,0.1660245,0.0628583,0.0298409,0.1328882,0.03002981,0.6870823,0.02056328,0.05552576,0.3192941,0,0,0.000370825,0.008934778,0.1973208,0.001371352,0.001560263,0.0660348,0.101473,0,0.005261514,0,0,0.000608712,0.001420329,0,0.000601716,0.000853597,0,0.001532276,0.005107586,0,0,0.003134519,0.01878612,0.01218124,0,3.49835e-05,0.003337423,0.1719158,0,3.82,1.49,2.179405,0.59
"111","2001-09-28",38,0,0.07557186,0.04978785,0.07306538,0,1.239256,0,0.0362443,0.1394729,0.001352931,0.000327552,0.001196276,0.003581706,0.1729971,0.001751689,0.000491327,0.01444788,0.02903104,0.000854483,0.005190981,0.001438379,0.002456637,0.000113931,0.0010325,4.27241e-05,0,0.000626621,0.001438379,0.00238543,0.000804638,0,0.001502465,0.000113931,0.04775133,0.008580428,0.001310207,0.000277707,0,0.009299618,0,2.51,1.13,2.310733,1.05
